Time,Sequence Number,Event
5.448000000000094,468001,transmit
5.458000000000094,469001,ack
5.458000000000094,469001,send
5.458000000000094,469001,transmit
5.468000000000095,470001,ack
5.468000000000095,470001,send
5.468000000000095,470001,transmit
5.478000000000096,471001,ack
5.478000000000096,471001,send
5.478000000000096,471001,transmit
5.488000000000096,472001,ack
5.488000000000096,472001,send
5.488000000000096,472001,transmit
5.498000000000097,473001,ack
5.498000000000097,473001,send
5.498000000000097,473001,transmit
5.508000000000098,474001,ack
5.508000000000098,474001,send
5.508000000000098,474001,transmit
5.518000000000098,475001,ack
5.518000000000098,475001,send
5.518000000000098,475001,transmit
5.528000000000099,476001,ack
5.528000000000099,476001,send
5.528000000000099,476001,transmit
5.5380000000001,477001,ack
5.5380000000001,477001,send
5.5380000000001,477001,transmit
5.5480000000001,478001,ack
5.5480000000001,478001,send
5.5480000000001,478001,transmit
5.558000000000101,479001,ack
5.558000000000101,479001,send
5.558000000000101,479001,transmit
5.568000000000102,480001,ack
5.568000000000102,480001,send
5.568000000000102,480001,transmit
5.578000000000102,481001,ack
5.578000000000102,481001,send
5.578000000000102,481001,transmit
5.588000000000103,482001,ack
5.588000000000103,482001,send
5.588000000000103,482001,transmit
5.598000000000104,483001,ack
5.598000000000104,483001,send
5.598000000000104,483001,transmit
5.6080000000001045,484001,ack
5.6080000000001045,484001,send
5.6080000000001045,484001,transmit
5.618000000000105,485001,ack
5.618000000000105,485001,send
5.618000000000105,485001,transmit
5.628000000000106,486001,ack
5.628000000000106,486001,send
5.628000000000106,486001,transmit
5.6380000000001065,487001,ack
5.6380000000001065,487001,send
5.6380000000001065,487001,transmit
5.648000000000107,488001,ack
5.648000000000107,488001,send
5.648000000000107,488001,transmit
5.658000000000108,489001,ack
5.658000000000108,489001,send
5.658000000000108,489001,transmit
5.6680000000001085,490001,ack
5.6680000000001085,490001,send
5.6680000000001085,490001,transmit
5.678000000000109,491001,ack
5.678000000000109,491001,send
5.678000000000109,491001,transmit
5.68800000000011,492001,ack
5.68800000000011,492001,send
5.68800000000011,492001,transmit
5.6980000000001105,493001,ack
5.6980000000001105,493001,send
5.6980000000001105,493001,transmit
5.708000000000111,494001,ack
5.708000000000111,494001,send
5.708000000000111,494001,transmit
5.718000000000112,495001,ack
5.718000000000112,495001,send
5.718000000000112,495001,transmit
5.728000000000113,496001,ack
5.728000000000113,496001,send
5.728000000000113,496001,transmit
5.738000000000113,497001,ack
5.738000000000113,497001,send
5.738000000000113,497001,transmit
5.748000000000114,498001,ack
5.748000000000114,498001,send
5.748000000000114,498001,transmit
5.758000000000115,499001,ack
5.758000000000115,499001,send
5.758000000000115,499001,transmit
5.768000000000115,500001,ack
5.768000000000115,500001,send
5.768000000000115,500001,transmit
5.778000000000116,501001,ack
5.778000000000116,501001,send
5.778000000000116,501001,transmit
5.788000000000117,502001,ack
5.788000000000117,502001,send
5.788000000000117,502001,transmit
5.798000000000117,503001,ack
5.798000000000117,503001,send
5.798000000000117,503001,transmit
5.808000000000118,504001,ack
5.808000000000118,504001,send
5.808000000000118,504001,transmit
5.818000000000119,505001,ack
5.818000000000119,505001,send
5.818000000000119,505001,transmit
5.828000000000119,506001,ack
5.828000000000119,506001,send
5.828000000000119,506001,transmit
5.83800000000012,507001,ack
5.83800000000012,507001,send
5.83800000000012,507001,transmit
5.848000000000121,508001,ack
5.848000000000121,508001,send
5.848000000000121,508001,transmit
5.858000000000121,509001,ack
5.858000000000121,509001,send
5.858000000000121,509001,transmit
5.868000000000122,510001,ack
5.868000000000122,510001,send
5.868000000000122,510001,transmit
5.878000000000123,511001,ack
5.878000000000123,511001,send
5.878000000000123,511001,transmit
5.888000000000123,512001,ack
5.888000000000123,512001,send
5.888000000000123,512001,transmit
5.898000000000124,513001,ack
5.898000000000124,513001,send
5.898000000000124,513001,transmit
5.908000000000125,514001,ack
5.908000000000125,514001,send
5.908000000000125,514001,transmit
5.914160000000125,514521,ack
